,acousticness,analysis_url,artist_discovery,artist_discovery_rank,artist_familiarity,artist_familiarity_rank,artist_hotttnesss,artist_hotttnesss_rank,artist_id,artist_location,artist_name,audio_md5,audio_summary,danceability,duration,energy,id,index,key,liveness,loudness,mode,song_currency,song_currency_rank,song_discovery,song_discovery_rank,song_hotttnesss,song_hotttnesss_rank,song_type,speechiness,tempo,time_signature,title,valence,date,first_ranking,billboard_year,billboard_week,latitude,longitude,location,location_lower,lower_title,lower_artist,year,band_singer,ranking,song,songurl,url
74,0.222092,http://echonest-analysis.s3.amazonaws.com/TR/ezb66gRPxnQTSsWnW3aT465blgX5_OxSuxfO8d/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708741&Signature=bmSHbuOvGi6XfB19VXoDj2xiVe8%3D,0.300345313194,431590.0,0.855634,25.0,0.760642,234.0,ARZER7I1187FB385AF,"{u'latitude': 34.0535, u'location': u'Los Angeles, CA, US', u'longitude': -118.245}",Dr. Dre,75b7472ad280d4c265faa4cfab2de5ec,"{u'key': 11, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/ezb66gRPxnQTSsWnW3aT465blgX5_OxSuxfO8d/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708741&Signature=bmSHbuOvGi6XfB19VXoDj2xiVe8%3D', u'energy': 0.81838, u'liveness': 0.074163, u'tempo': 93.455, u'speechiness': 0.264908, u'mode': 1, u'acousticness': 0.222092, u'danceability': 0.801933, u'time_signature': 4, u'duration': 253.43955, u'loudness': -3.886, u'audio_md5': u'75b7472ad280d4c265faa4cfab2de5ec', u'valence': 0.516916, u'instrumentalness': 1.5e-05}",0.801933,253.43955,0.81838,SOXDHYA140F59C7D3A,146,11,0.074163,-3.886,1,0.0727123830869,6406.0,0.00901972872895,360512.0,0.591793,812.0,"[studio, electric, vocal]",0.264908,93.455,4,Still D.R.E.,0.516916,2000-02-05,99,2015.0,9.0,40.7646,-73.4549,"Old Bethpage, NY, US","old bethpage, ny, us",still d.r.e.,dr. dre,,,,,,
75,0.012799,http://echonest-analysis.s3.amazonaws.com/TR/Qy7YSQGFGZTvj5qPCkCZHBZghRUqXKP89__mNjVZ8dGiPOdQeXpEmog5Mxuzy6siIPUNEfIZR3TJZ5Lyg%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708745&Signature=RrXrsD5X%2BdIfWUOwpdAW158zQso%3D,0.327252672156,320619.0,0.773037,211.0,0.644993,1508.0,ARB054P1187B9AD32E,"{u'latitude': 37.784827, u'location': u'San Francisco, CA', u'longitude': -122.727802}",Santana,,"{u'key': 2, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/Qy7YSQGFGZTvj5qPCkCZHBZghRUqXKP89__mNjVZ8dGiPOdQeXpEmog5Mxuzy6siIPUNEfIZR3TJZ5Lyg%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708745&Signature=RrXrsD5X%2BdIfWUOwpdAW158zQso%3D', u'energy': 0.672495, u'liveness': 0.067929, u'tempo': 97.918, u'speechiness': 0.133822, u'mode': 1, u'acousticness': 0.012799, u'danceability': 0.780983, u'time_signature': 4, u'duration': 260.61279, u'loudness': -3.721, u'audio_md5': u'', u'valence': 0.606239, u'instrumentalness': 0.000397}",0.780983,260.61279,0.672495,SOELOMM144BF13E7BA,147,2,0.067929,-3.721,1,0.0132391648213,50536.0,0.00162590672234,1841767.0,0.341127,81894.0,"[studio, electric, vocal]",0.133822,97.918,4,Maria Maria,0.606239,2000-02-12,15,2015.0,10.0,33.973951,-118.248405,"Los Angeles, CA","los angeles, ca",maria maria,santana,2000.0,Santana,3.0,Maria Maria,/wiki/Maria_Maria,/wiki/Santana_(band)
76,0.042936,http://echonest-analysis.s3.amazonaws.com/TR/0AtPUwgG9q3rBh29OeEBWpk3u7RZKcF_lCpDkhtHxF7iIusdttWlf6-CG7O644gxLsgLMTR7b317jVHYw%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708749&Signature=fiPtvqZla0RVy%2B/07OtzWD5uBTc%3D,0.366986738742,,0.709911,,0.62697,,ARZSKZU1187FB4CE1E,"{u'latitude': 33.844371, u'location': u'Atlanta, GA', u'longitude': -84.47405}",TLC,547acbb56aa6624225219d6ae21676aa,"{u'key': 0, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/0AtPUwgG9q3rBh29OeEBWpk3u7RZKcF_lCpDkhtHxF7iIusdttWlf6-CG7O644gxLsgLMTR7b317jVHYw%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708749&Signature=fiPtvqZla0RVy%2B/07OtzWD5uBTc%3D', u'energy': 0.357121, u'liveness': 0.218891, u'tempo': 173.927, u'speechiness': 0.029044, u'mode': 1, u'acousticness': 0.042936, u'danceability': 0.564836, u'time_signature': 4, u'duration': 239.19955, u'loudness': -11.227, u'audio_md5': u'547acbb56aa6624225219d6ae21676aa', u'valence': 0.251846, u'instrumentalness': 4e-06}",0.564836,239.19955,0.357121,SOCKTQF13740217465,148,0,0.218891,-11.227,1,0.00101596638655,,0.000602231160639,,0.247412,,"[studio, electric, vocal]",0.029044,173.927,4,Dear Lie,0.251846,2000-02-12,63,2015.0,10.0,32.492683,-97.264359,"Burleson, TX","burleson, tx",dear lie,tlc,,,,,,
77,0.003163,http://echonest-analysis.s3.amazonaws.com/TR/HyMubgFlohK0-wMuH_ENqsoUj13HYhszv8QtCEZCIQPeuNzV_gLBwWZQA-mFqScD1XEKsw6C1M0Jnhsh4%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708755&Signature=%2BJL6fndDgkyn/q9RV6nQtUvG8Dw%3D,0.272764642707,619751.0,0.845021,35.0,0.664699,1212.0,ARE8GLF1187FB52532,"{u'latitude': 33.973951, u'location': u'Los Angeles, CA', u'longitude': -118.248405}",Red Hot Chili Peppers,,"{u'key': 0, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/HyMubgFlohK0-wMuH_ENqsoUj13HYhszv8QtCEZCIQPeuNzV_gLBwWZQA-mFqScD1XEKsw6C1M0Jnhsh4%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708755&Signature=%2BJL6fndDgkyn/q9RV6nQtUvG8Dw%3D', u'energy': 0.795471, u'liveness': 0.075101, u'tempo': 123.23, u'speechiness': 0.057454, u'mode': 1, u'acousticness': 0.003163, u'danceability': 0.459087, u'time_signature': 4, u'duration': 255.4, u'loudness': -3.265, u'audio_md5': u'', u'valence': 0.49253, u'instrumentalness': 0.000202}",0.459087,255.4,0.795471,SODRJOH12B0B8064C1,150,0,0.075101,-3.265,1,0.0671182089037,7441.0,0.00240893104399,1393395.0,0.634512,316.0,"[studio, electric, vocal]",0.057454,123.23,4,Otherside,0.49253,2000-02-12,80,2015.0,10.0,34.541371,-84.024387,"Dahlonega, Georgia","dahlonega, georgia",otherside,red hot chili peppers,2000.0,Red Hot Chili Peppers,59.0,Otherside,/wiki/Otherside,/wiki/Red_Hot_Chili_Peppers
78,0.000598,http://echonest-analysis.s3.amazonaws.com/TR/CdghyQRSAo9JA-xr_KugQeYVIb60bYuVt78PiVqxDOubBdD2_sVi45Vq2qflO2rqmnPgAPVNlWFLQ1RUg%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708759&Signature=L2XMN469beYON2%2BB73TN7djDvQA%3D,0.266369803553,659864.0,0.888186,4.0,0.773553,179.0,ART5MUE1187B98C961,"{u'latitude': 33.973951, u'location': u'Los Angeles, CA', u'longitude': -118.248405}",Metallica,,"{u'key': 3, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/CdghyQRSAo9JA-xr_KugQeYVIb60bYuVt78PiVqxDOubBdD2_sVi45Vq2qflO2rqmnPgAPVNlWFLQ1RUg%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708759&Signature=L2XMN469beYON2%2BB73TN7djDvQA%3D', u'energy': 0.949505, u'liveness': 0.95928, u'tempo': 151.568, u'speechiness': 0.106879, u'mode': 0, u'acousticness': 0.000598, u'danceability': 0.245782, u'time_signature': 4, u'duration': 343.2, u'loudness': -5.034, u'audio_md5': u'', u'valence': 0.340516, u'instrumentalness': 0.001661}",0.245782,343.2,0.949505,SOSKHRP135C1DD9B63,151,3,0.95928,-5.034,0,0.0647335233345,8045.0,0.00180126407127,1719248.0,0.422237,20484.0,"[live, electric, vocal]",0.106879,151.568,4,No Leaf Clover,0.340516,2000-02-12,86,2015.0,10.0,42.0756,-87.7077,"Wilmette, IL, US","wilmette, il, us",no leaf clover,metallica,,,,,,
79,0.256346,http://echonest-analysis.s3.amazonaws.com/TR/KIavcgDP9Ru7EqgXZFZr39fx3BCQ%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708762&Signature=6rM10kmH%2BvaMgJHNtlywuTLBMEk%3D,0.352804163825,229635.0,0.745286,342.0,0.650683,1422.0,ARTOG9T1187B99074E,"{u'latitude': 34.0535, u'location': u'Los Angeles, CA, US', u'longitude': -118.245}",Will Smith,813b29e6f46516f8eb709cce8ab7a8d7,"{u'key': 3, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/KIavcgDP9Ru7EqgXZFZr39fx3BCQ%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708762&Signature=6rM10kmH%2BvaMgJHNtlywuTLBMEk%3D', u'energy': 0.817596, u'liveness': 0.332652, u'tempo': 112.013, u'speechiness': 0.142293, u'mode': 0, u'acousticness': 0.256346, u'danceability': 0.862989, u'time_signature': 4, u'duration': 252.07202, u'loudness': -10.702, u'audio_md5': u'813b29e6f46516f8eb709cce8ab7a8d7', u'valence': 0.839281, u'instrumentalness': 0.0}",0.862989,252.07202,0.817596,SOBXBQJ1461B238DDE,152,3,0.332652,-10.702,0,0.00111292073833,449055.0,0.000527682894885,3125098.0,0.244692,312759.0,"[studio, electric, vocal]",0.142293,112.013,4,Freakin' It,0.839281,2000-02-12,99,2015.0,10.0,41.8842,-87.6324,"Chicago, IL, US","chicago, il, us",freakin' it,will smith,,,,,,
80,0.009801,http://echonest-analysis.s3.amazonaws.com/TR/J2I6qQJklaDYjprfYtgZjYgYI8Yj4DBibG0CNmSxfe4KsrSis5uM6Ic0egVUEVplIIok_pwb4EQYOJbxk%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708766&Signature=fv70x65GaDaTH8JhB1aaeFjgWJk%3D,0.355106137628,,0.607617,,0.503097,,ARVF4QT1187FB46483,"{u'latitude': 53.5858, u'location': u'Bolton, England, GB', u'longitude': -2.43874}",Drama,,"{u'key': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/J2I6qQJklaDYjprfYtgZjYgYI8Yj4DBibG0CNmSxfe4KsrSis5uM6Ic0egVUEVplIIok_pwb4EQYOJbxk%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708766&Signature=fv70x65GaDaTH8JhB1aaeFjgWJk%3D', u'energy': 0.525265, u'liveness': 0.177067, u'tempo': 125.056, u'speechiness': 0.164395, u'mode': 1, u'acousticness': 0.009801, u'danceability': 0.913298, u'time_signature': 4, u'duration': 216.53333, u'loudness': -11.059, u'audio_md5': u'', u'valence': 0.585434, u'instrumentalness': 0.0}",0.913298,216.53333,0.525265,SODFMJS1312FE006AE,153,4,0.177067,-11.059,1,0.0001,,0.000233049914467,,0.097926,,"[studio, electric, vocal]",0.164395,125.056,4,"Left, Right, Left [Radio Edit]",0.585434,2000-02-12,100,2015.0,10.0,33.401395,-111.931298,"Tempe, AZ","tempe, az","left, right, left [radio edit]",drama,,,,,,
81,0.348156,http://echonest-analysis.s3.amazonaws.com/TR/a2GpaQrZWH4EbbuWsBfikUDfCpXo3JZwhK16CjXr4HTBbO_jIKkwRZGCb7Juua98AiQitOLO8RxI3TXyE%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708769&Signature=3RqzM8zhR%2Bo0SowJeHWNBD8rCgQ%3D,0.333762336247,294657.0,0.834004,50.0,0.783391,132.0,ARBEOHF1187B9B044D,"{u'latitude': 40.702898, u'location': u'New York City, NY', u'longitude': -74.010241}",Madonna,,"{u'key': 5, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/a2GpaQrZWH4EbbuWsBfikUDfCpXo3JZwhK16CjXr4HTBbO_jIKkwRZGCb7Juua98AiQitOLO8RxI3TXyE%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708769&Signature=3RqzM8zhR%2Bo0SowJeHWNBD8rCgQ%3D', u'energy': 0.734136, u'liveness': 0.134955, u'tempo': 124.036, u'speechiness': 0.036033, u'mode': 0, u'acousticness': 0.348156, u'danceability': 0.63136, u'time_signature': 4, u'duration': 273.53333, u'loudness': -7.48, u'audio_md5': u'', u'valence': 0.56906, u'instrumentalness': 0.0}",0.63136,273.53333,0.734136,SOIGALT12AB017E365,154,5,0.134955,-7.48,0,0.0307910071942,23341.0,0.00174763746544,1752297.0,0.407434,26774.0,"[studio, electric, vocal]",0.036033,124.036,4,American Pie,0.56906,2000-02-19,43,2015.0,10.0,38.895112,-77.036366,Washington DC,washington dc,american pie,madonna,,,,,,
82,0.056946,http://echonest-analysis.s3.amazonaws.com/TR/03POWQJJTKfhRdi73MtNjdIDYX6OAVPRCb0uVMi0I2EOzpSraANkmy6i45DBsjV8_LJbwMvIIWuXu6hBY%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708772&Signature=MEV/LfzU6LzFJpXdcepHtV6hcyg%3D,0.361316391095,209468.0,0.710927,623.0,0.618575,2113.0,AR4JOEZ1187B9AE99A,"{u'latitude': 42.347021, u'location': u'Detroit, MI', u'longitude': -83.060184}",Kid Rock,,"{u'key': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/03POWQJJTKfhRdi73MtNjdIDYX6OAVPRCb0uVMi0I2EOzpSraANkmy6i45DBsjV8_LJbwMvIIWuXu6hBY%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708772&Signature=MEV/LfzU6LzFJpXdcepHtV6hcyg%3D', u'energy': 0.74914, u'liveness': 0.134239, u'tempo': 129.2, u'speechiness': 0.029971, u'mode': 1, u'acousticness': 0.056946, u'danceability': 0.628217, u'time_signature': 4, u'duration': 327.66667, u'loudness': -5.18, u'audio_md5': u'', u'valence': 0.313652, u'instrumentalness': 0.002038}",0.628217,327.66667,0.74914,SOJQFKR136AC938C67,155,4,0.134239,-5.18,1,0.00839817629179,75649.0,0.00145292517258,1975770.0,0.388887,37390.0,"[studio, electric, vocal]",0.029971,129.2,4,Only God Knows Why,0.313652,2000-02-19,63,2015.0,11.0,13.1667,-59.5333,"Saint Michael, Barbados","saint michael, barbados",only god knows why,kid rock,2000.0,Kid Rock,67.0,Only God Knows Why,/wiki/Only_God_Knows_Why,/wiki/Kid_Rock
83,0.749295,http://echonest-analysis.s3.amazonaws.com/TR/dEUXQQcrexqcwLCs3r4NsLQnIhmzywJS0P2Pzv/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708775&Signature=jTuIoG%2Bwnvx6gJ6Jzh0N6oHcIM8%3D,0.406776856773,94625.0,0.642053,1698.0,0.611101,2331.0,AR5DHN51187B9B9363,"{u'latitude': 40.782408, u'location': u'Canton, OH', u'longitude': -81.371185}",Macy Gray,804d27196f29ca257b8718b35cd37497,"{u'key': 2, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/dEUXQQcrexqcwLCs3r4NsLQnIhmzywJS0P2Pzv/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708775&Signature=jTuIoG%2Bwnvx6gJ6Jzh0N6oHcIM8%3D', u'energy': 0.309267, u'liveness': 0.275806, u'tempo': 72.531, u'speechiness': 0.041649, u'mode': 1, u'acousticness': 0.749295, u'danceability': 0.588312, u'time_signature': 4, u'duration': 267.75465, u'loudness': -13.458, u'audio_md5': u'804d27196f29ca257b8718b35cd37497', u'valence': 0.500703, u'instrumentalness': 0.000309}",0.588312,267.75465,0.309267,SOTIUHV136AB2CB675,156,2,0.275806,-13.458,1,0.0632248286769,8472.0,0.0,,0.544342,2145.0,"[studio, vocal]",0.041649,72.531,4,I Try,0.500703,2000-02-19,68,2015.0,11.0,40.714269,-74.005973,"New York, NY","new york, ny",i try,macy gray,2000.0,Macy Gray,26.0,I Try,/wiki/I_Try,/wiki/Macy_Gray
84,0.355063,http://echonest-analysis.s3.amazonaws.com/TR/pQFYlQ_cj7b5zxTFCxAVbqdIxVHe2N6AQk85A4d2-EuY3Vq3B-syRBobkvyQ%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708779&Signature=TesEALupMX9xf4BiZOsaoJiO8hw%3D,0.477520309049,10579.0,0.392879,44232.0,0.498856,22166.0,ARCI2P51187B98E1CC,"{u'latitude': 19.5901, u'location': u'Hawaii, US', u'longitude': -155.434}",Hoku,ce1a75f587e6cfb3b0575a9b144bb1a0,"{u'key': 8, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/pQFYlQ_cj7b5zxTFCxAVbqdIxVHe2N6AQk85A4d2-EuY3Vq3B-syRBobkvyQ%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708779&Signature=TesEALupMX9xf4BiZOsaoJiO8hw%3D', u'energy': 0.926717, u'liveness': 0.133298, u'tempo': 124.06, u'speechiness': 0.071922, u'mode': 1, u'acousticness': 0.355063, u'danceability': 0.696492, u'time_signature': 4, u'duration': 225.72363, u'loudness': -5.154, u'audio_md5': u'ce1a75f587e6cfb3b0575a9b144bb1a0', u'valence': 0.564501, u'instrumentalness': 0.0}",0.696492,225.72363,0.926717,SOXHZJN13C5A529DEB,157,8,0.133298,-5.154,1,0.0,,0.0,,0.0,,"[studio, electric, vocal]",0.071922,124.06,4,Another Dumb Blonde (00),0.564501,2000-02-19,69,2015.0,11.0,25.779808,-80.1532,"Miami, FL","miami, fl",another dumb blonde (00),hoku,,,,,,
85,0.008891,http://echonest-analysis.s3.amazonaws.com/TR/lgiXXQ-P56fB2t04GOm9pnXVkOkA%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708785&Signature=TFhEYbnG2U1zcPUrthnyfuTcREA%3D,0.368749891208,186852.0,0.77195,214.0,0.724803,472.0,AR7C6G11187B9B4C1E,"{u'latitude': 42.1497, u'location': u'New York, N', u'longitude': -74.9384}",Jennifer Lopez,40be3d2034e424115b69c4e19a293830,"{u'key': 10, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/lgiXXQ-P56fB2t04GOm9pnXVkOkA%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708785&Signature=TFhEYbnG2U1zcPUrthnyfuTcREA%3D', u'energy': 0.666117, u'liveness': 0.344672, u'tempo': 107.81, u'speechiness': 0.059515, u'mode': 0, u'acousticness': 0.008891, u'danceability': 0.725482, u'time_signature': 4, u'duration': 336.67202, u'loudness': -14.109, u'audio_md5': u'40be3d2034e424115b69c4e19a293830', u'valence': 0.805426, u'instrumentalness': 0.01077}",0.725482,336.67202,0.666117,SOVUWEK13E908989CF,159,10,0.344672,-14.109,0,0.000662739322533,832529.0,0.000486146537321,3203815.0,0.219469,426204.0,"[studio, electric, vocal]",0.059515,107.81,4,Feelin' So Good,0.805426,2000-02-19,79,2015.0,11.0,40.078875,-82.688125,"Paterson, New Jersey United States ","paterson, new jersey united states ",feelin' so good,jennifer lopez,,,,,,
86,0.000275,http://echonest-analysis.s3.amazonaws.com/TR/iaenwAUuoi-yuEyIG6SBogzQ12flWluV91gpJx/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708789&Signature=GGS73sRDm0yRTTgs2E5Zj2YrsDM%3D,0.299032719754,437039.0,0.811461,83.0,0.654229,1358.0,AR30R5E1187B9AD78A,"{u'latitude': 40.736101, u'location': u'Newark, NJ', u'longitude': -74.22509}",Whitney Houston,6b043c1601cc167bb0ecfbcdc9961366,"{u'key': 1, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/iaenwAUuoi-yuEyIG6SBogzQ12flWluV91gpJx/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708789&Signature=GGS73sRDm0yRTTgs2E5Zj2YrsDM%3D', u'energy': 0.904221, u'liveness': 0.366677, u'tempo': 130.007, u'speechiness': 0.031831, u'mode': 1, u'acousticness': 0.000275, u'danceability': 0.606203, u'time_signature': 4, u'duration': 297.49333, u'loudness': -7.351, u'audio_md5': u'6b043c1601cc167bb0ecfbcdc9961366', u'valence': 0.400528, u'instrumentalness': 0.047853}",0.606203,297.49333,0.904221,SOKKKTH13687C8EBF9,160,1,0.366677,-7.351,1,0.00308405172414,180056.0,0.00108225201541,2325384.0,0.282412,192701.0,"[studio, electric, vocal]",0.031831,130.007,4,I Learned From The Best,0.400528,2000-02-19,83,2015.0,11.0,52.5,5.75,Netherlands ,netherlands ,i learned from the best,whitney houston,,,,,,
87,0.598114,http://echonest-analysis.s3.amazonaws.com/TR/TRCOMPV131867A8A94/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708792&Signature=mLS8zjpmbWWp/fCgaA1rAVr6GgY%3D,0.391787676906,127178.0,0.724158,501.0,0.689637,845.0,ARPT6341187B9B1F1E,"{u'latitude': 36.039147, u'location': u'Tulsa, OK', u'longitude': -95.868667}",Garth Brooks,7a50056be1521141b9667c8b8e599e8f,"{u'key': 2, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/TRCOMPV131867A8A94/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708792&Signature=mLS8zjpmbWWp/fCgaA1rAVr6GgY%3D', u'energy': 0.567369, u'liveness': 0.05383, u'tempo': 133.588, u'speechiness': 0.028497, u'mode': 1, u'acousticness': 0.598114, u'danceability': 0.552173, u'time_signature': 4, u'duration': 179.25179, u'loudness': -6.556, u'audio_md5': u'7a50056be1521141b9667c8b8e599e8f', u'valence': 0.577233, u'instrumentalness': 0.627557}",0.552173,179.25179,0.567369,SOWSWIJ12B55270DC1,161,2,0.05383,-6.556,1,6.89655172414e-05,4732252.0,0.000143265858493,3978357.0,0.102861,1642885.0,[studio],0.028497,133.588,4,Do What You Gotta Do,0.577233,2000-02-19,86,2015.0,11.0,42.0756,-87.7077,"Wilmette, IL, US","wilmette, il, us",do what you gotta do,garth brooks,,,,,,
88,0.195351,http://echonest-analysis.s3.amazonaws.com/TR/WJiaoACJVj15rGggX90kkI8m1driKBR-vVxmK9oyh1gTkjID4If_jF_eFyF79iQrulxpGX2lTlBIhx4BY%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708799&Signature=NUugVIDd6bHAcxQWepaYjRQ6IOk%3D,0.237168241006,1202933.0,0.879772,7.0,0.662666,1236.0,ARLGIX31187B9AE9A0,"{u'latitude': 40.694481, u'location': u'Brooklyn, NY', u'longitude': -73.989319}",Jay-Z,,"{u'key': 1, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/WJiaoACJVj15rGggX90kkI8m1driKBR-vVxmK9oyh1gTkjID4If_jF_eFyF79iQrulxpGX2lTlBIhx4BY%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708799&Signature=NUugVIDd6bHAcxQWepaYjRQ6IOk%3D', u'energy': 0.845697, u'liveness': 0.309052, u'tempo': 135.135, u'speechiness': 0.201031, u'mode': 1, u'acousticness': 0.195351, u'danceability': 0.787379, u'time_signature': 4, u'duration': 261.48, u'loudness': -4.299, u'audio_md5': u'', u'valence': 0.75853, u'instrumentalness': 0.0}",0.787379,261.48,0.845697,SOUKPDO144D0FCE1D3,163,1,0.309052,-4.299,1,0.00485026737968,122263.0,0.0,,0.0,,"[studio, electric, vocal]",0.201031,135.135,4,Anything,0.75853,2000-02-26,72,2015.0,11.0,37.235551,-77.335396,"Petersburg, VA","petersburg, va",anything,jay-z,,,,,,
89,0.022859,http://echonest-analysis.s3.amazonaws.com/TR/ZopRBQt07oZxlDsdDtyfD7zOafNw%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708802&Signature=WrFSs/9LQ4sVdl/ep/wYU50VUzQ%3D,0.468406922864,16647.0,0.681642,977.0,0.756627,254.0,ARXM0CX1187B98FD56,"{u'latitude': 40.714269, u'location': u'New York, NY', u'longitude': -74.005973}",Marc Anthony,bd166cfb04978238b10e58c302f5f97f,"{u'key': 10, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/ZopRBQt07oZxlDsdDtyfD7zOafNw%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449708802&Signature=WrFSs/9LQ4sVdl/ep/wYU50VUzQ%3D', u'energy': 0.755315, u'liveness': 0.242138, u'tempo': 165.978, u'speechiness': 0.028966, u'mode': 1, u'acousticness': 0.022859, u'danceability': 0.592586, u'time_signature': 4, u'duration': 253.65556, u'loudness': -10.349, u'audio_md5': u'bd166cfb04978238b10e58c302f5f97f', u'valence': 0.877746, u'instrumentalness': 0.0}",0.592586,253.65556,0.755315,SOEQKSS13E907488D2,164,10,0.242138,-10.349,1,0.00783157894737,80195.0,0.00166235362828,1815010.0,0.385637,39507.0,"[studio, electric, vocal]",0.028966,165.978,4,You Sang To Me,0.877746,2000-02-26,77,2015.0,12.0,36.1719,-115.14,"Las Vegas, NV, US","las vegas, nv, us",you sang to me,marc anthony,2000.0,Marc Anthony,22.0,You Sang to Me,/wiki/You_Sang_to_Me,/wiki/Marc_Anthony
